id,indexed_date,language,media_name,media_url,publish_date,title,url
340a2807973ddc90e1c0b07b6e81bedd5021a044bfe33cdfb13168e60297f284,2023-12-07 05:34:48,en,royaltimes.net,royaltimes.net,2023-12-05,Nigerian Government Clarifies Funding for COP28 Delegates Amidst Controversy,https://royaltimes.net/nigerian-government-clarifies-funding-for-cop28-delegates-amidst-controversy/?utm_source=rss&utm_medium=rss&utm_campaign=nigerian-government-clarifies-funding-for-cop28-delegates-amidst-controversy
2b5cdab5a4aedab9d4da32dc617d0d54c008a34407d9c84ef9b03cbdafd1af6a,2023-12-07 01:44:57,en,newtelegraphng.com,newtelegraphng.com,2023-12-05,Kyari: NNPCL Creating Gas Pipeline Across Africa,https://newtelegraphng.com/kyari-nnpcl-creating-gas-pipeline-across-africa/?utm_source=rss&utm_medium=rss&utm_campaign=kyari-nnpcl-creating-gas-pipeline-across-africa
752568879dd1ecd9b1fdde398d7f021e0dddd229cdf27e4dab800fed99fd8489,2023-12-08 01:57:22,en,von.gov.ng,von.gov.ng,2023-12-05,House of Representatives takes over Hyypadec challenges,https://von.gov.ng/were-ready-to-tackle-hyppadec-states-challenges-committee/
d24f61dfebb3d1f7103151f457455fc6f58c3d95df00c114e983ef8d430a2fac,2023-12-07 06:48:05,en,independent.ng,independent.ng,2023-12-05,"COP28: Tinubu Must Apologise To Nigerians Over Embarrassing Speech', 1,411 Delegation",https://independent.ng/cop28-tinubu-must-apologise-to-nigerians-over-embarrassing-speech-1411-delegation-timi-frank/
ac70c2a3574a93a946ff2d81510ade37bc0875a3c7754d83104db2d718a86072,2023-12-07 02:41:33,en,leadership.ng,leadership.ng,2023-12-05,Namibians Angry Over Dubai COP28 Trip By President Geingob's 4 Children,https://leadership.ng/namibians-angry-over-dubai-cop28-trip-by-president-geingobs-4-children/
784d4ad921037edd0b4c63d3b5ab634da610234be4e84c274158d1a4c8c378b7,2023-12-07 03:26:10,en,herald.ng,herald.ng,2023-12-05,Police Arrest Family For Starving Cousin To Death Over Alleged Witchcraft,https://www.herald.ng/police-arrest-family-for-starving-cousin-to-death-over-alleged-witchcraft/
5e3e6e282697166659c0bf29e9314e6cd596e1adb1f39a97cb334faf33b4b756,2023-12-07 03:51:28,en,newsday.com.ng,newsday.com.ng,2023-12-05,Climate Change: Nigeria Police to launch ‘Go Green Initiative’ January – I,https://newsday.com.ng/climate-change-nigeria-police-to-launch-go-green-initiative-january-igp/?utm_source=rss&utm_medium=rss&utm_campaign=climate-change-nigeria-police-to-launch-go-green-initiative-january-igp
dd1d1caf3f7209b48b22208a97853a0871f1fd2bfd46608f6b2689b8401e92ac,2023-12-07 02:31:38,en,blueprint.ng,blueprint.ng,2023-12-05,Knowing our rights,https://blueprint.ng/knowing-our-rights/
f923973553cb2a919e71f330e54a1b0e1c2dc17f460be461b0aca2663498e94b,2023-12-07 02:44:21,en,von.gov.ng,von.gov.ng,2023-12-05,CoP28: Delta state government committed to tackle environmental degradation,https://von.gov.ng/cop28-delta-state-government-committed-to-tackle-environmental-degradation/
d665bae653dbb592e6563db9088cb46422b1663a228ce93a1a0a01dc6ca946ab,2023-12-07 03:03:28,ms,legit.ng,legit.ng,2023-12-05,"Isa Pantami, mukarrabin Buhari sun yi Allah wadai da kashe ‘Yan Maulidi a Kaduna",https://hausa.legit.ng/news/1567022-ba-za-ta-yiwu-ba-kisan-masu-maulidi-da-sojoji-ya-fusata-pantami-da-hadimin-buhari/
